FECHA,TURNO,GRUPO,MÁQ.,CODIGO,PRODUCCION (PZAS),TOTAL KG,SCRAP,DIA,NOMBRE_DIA
2021-12-12,Mañana,A,EB-037,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-038,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-043,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-044,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-045,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-046,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-047,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-050,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-051,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-052,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-053,IBT60X85C0F13T,29,408.52599999999995,0.0,12,Sunday
2021-12-12,Mañana,A,EB-070,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-071,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-072,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-073,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-074,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-075,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-088,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-090,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-091,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-092,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-093,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-094,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-095,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-096,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-097,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-098,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-099,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-101,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-102,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-103,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-104,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-105,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-106,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-107,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-108,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-109,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-110,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-111,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-112,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-114,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-115,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-116,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-117,"IBL24,5X52C0F0T",8,91.89200000000001,54.050000000000004,12,Sunday
2021-12-12,Mañana,A,EB-117,"IBR24,5X80C0F0T",6,254.60999999999999,0.0,12,Sunday
2021-12-12,Mañana,A,EB-118,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB-119,0,0,0.0,0.0,12,Sunday
2021-12-12,Mañana,A,EB 120,IBT17X40G1F0SO,24,591.7600000000001,12.45,12,Sunday
2021-12-12,Mañana,A,EB 121,IAT14X48R0F0T2,18,3662.6599999999985,105.5,12,Sunday
2021-12-12,Mañana,A,EB-122,IPT18X40C0F0SO,19,270.78499999999997,18.3,12,Sunday
2021-12-12,Mañana,A,EB-123,IPT18X30C0F0SO,12,158.68200000000002,0.0,12,Sunday
2021-12-12,Mañana,A,EB-124,"IAT8,5X26W0F0T2-ZOO16",45,3099.705000000002,119.6,12,Sunday
2021-12-12,Mañana,A,EB-125,IAT8X27C0F0SO,30,942.5900000000004,0.0,12,Sunday
2021-12-12,Mañana,A,EB-125,IAT8X84C0F0SO,15,1457.6000000000004,103.0,12,Sunday
2021-12-12,Noche,B,EB G1,IBT17X42C0F0SO,10,194.35000000000002,41.95,12,Sunday
2021-12-12,Noche,B,EB G2,IBT17X42C0F0SO,2,39.29,168.85,12,Sunday
2021-12-12,Noche,B,EB G3,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB G4,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-17,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-18,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-026,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-029,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-032,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-036,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-037,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-038,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-043,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-044,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-045,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-046,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-047,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-050,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-051,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-052,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-053,"IBT80X76C0F17,5T",17,278.1809999999999,0.0,12,Sunday
2021-12-12,Noche,B,EB-053,IBT60X85C0F13T,8,108.852,22.55,12,Sunday
2021-12-12,Noche,B,EB-070,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-071,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-072,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-073,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-074,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-075,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-088,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-090,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-091,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-092,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-093,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-094,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-095,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-096,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-097,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-098,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-099,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-101,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-102,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-103,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-104,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-105,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-106,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-107,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-108,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-109,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-110,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-111,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-112,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-114,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-115,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-116,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-117,"IBL24,5X52C0F0T",28,332.572,22.5,12,Sunday
2021-12-12,Noche,B,EB-118,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB-119,0,0,0.0,0.0,12,Sunday
2021-12-12,Noche,B,EB 120,IBT17X40G1F0SO,22,526.4100000000001,66.0,12,Sunday
2021-12-12,Noche,B,EB 121,IAT14X48R0F0T2,8,1724.9599999999996,134.0,12,Sunday
2021-12-12,Noche,B,EB-122,IPT18X40C0F0SO,12,158.28000000000003,10.3,12,Sunday
2021-12-12,Noche,B,EB-123,IPT18X30C0F0SO,6,69.916,10.0,12,Sunday
2021-12-12,Noche,B,EB-124,"IAT8,5X28W0F0T2-ZOO17",12,929.62,476.5,12,Sunday
2021-12-12,Noche,B,EB-124,"IAT8,5X26W0F0T2-ZOO16",15,1077.2350000000004,0.0,12,Sunday
2021-12-12,Noche,B,EB-125,IAT8X27C0F0SO,14,460.6420000000001,0.0,12,Sunday
2021-12-12,Noche,B,EB-125,IAT8X84C0F0SO,7,713.48,459.0,12,Sunday
2021-12-13,Mañana,C,EB G1,IBT17X42C0F0SO,8,155.21000000000004,16.2,13,Monday
2021-12-13,Mañana,C,EB G2,IBT17X42C0F0SO,5,83.50000000000001,36.8,13,Monday
2021-12-13,Mañana,C,EB G3,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB G4,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-17,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-18,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-026,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-029,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-032,"IAT8,5X28K0F5,5TO",1,16.874,20.0,13,Monday
2021-12-13,Mañana,C,EB-036,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-037,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-038,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-043,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-044,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-045,"IAT8,5X28W0F5,5TO",0,0.0,22.8,13,Monday
2021-12-13,Mañana,C,EB-046,"IAT8,5X28W0F5,5TO",1,17.524,18.95,13,Monday
2021-12-13,Mañana,C,EB-047,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-050,"IAT8,5X28K0F5,5TO",2,36.598,34.4,13,Monday
2021-12-13,Mañana,C,EB-051,"IAT8,5X28W0F5,5TO",0,0.0,25.0,13,Monday
2021-12-13,Mañana,C,EB-052,"IAT8,5X28W0F5,5TO",2,38.298,51.4,13,Monday
2021-12-13,Mañana,C,EB-053,"IBT80X76C0F17,5T",13,211.359,0.0,13,Monday
2021-12-13,Mañana,C,EB-053,IBT60X85C0F13T,3,46.482,17.65,13,Monday
2021-12-13,Mañana,C,EB-070,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-071,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-072,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-073,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-074,IAT10X31B1F6SO,0,0.0,116.19999999999999,13,Monday
2021-12-13,Mañana,C,EB-075,"IAT12,3X53R0F9SO",1,14.875,94.2,13,Monday
2021-12-13,Mañana,C,EB-088,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-090,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-091,IAT8X20G0F0SO,3,35.257000000000005,5.6,13,Monday
2021-12-13,Mañana,C,EB-092,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-093,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-094,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-095,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-096,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-097,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-098,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-099,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-101,IAT8X26R1F0SO,3,46.257999999999996,7.1,13,Monday
2021-12-13,Mañana,C,EB-102,IAT8X26G2F0SO,0,0.0,2.9,13,Monday
2021-12-13,Mañana,C,EB-103,IAT8X20C0F0SO,1,12.419,9.1,13,Monday
2021-12-13,Mañana,C,EB-104,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-105,IAT8X20Y0F0SO,3,35.857,6.15,13,Monday
2021-12-13,Mañana,C,EB-106,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-107,IAT8X10C0F0SO,2,11.008,0.0,13,Monday
2021-12-13,Mañana,C,EB-107,IAT8X15C0F0SO,0,0.0,19.0,13,Monday
2021-12-13,Mañana,C,EB-108,IAT8X20Y0F0SO,2,23.637999999999998,9.75,13,Monday
2021-12-13,Mañana,C,EB-109,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-110,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-111,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-112,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-114,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-115,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-116,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-117,"IBL24,5X52C0F0T",18,202.732,15.0,13,Monday
2021-12-13,Mañana,C,EB-118,IAT16X60HBF0SO,0,0.0,48.1,13,Monday
2021-12-13,Mañana,C,EB-119,"IAT9,5X40WRF7,5SO",4,58.188,0.0,13,Monday
2021-12-13,Mañana,C,EB-119,"IAT9,5X40WPF7,5SO",5,71.385,83.85,13,Monday
2021-12-13,Mañana,C,EB 120,IBT17X40G1F0SO,6,147.69,0.0,13,Monday
2021-12-13,Mañana,C,EB 120,HBT050X65B0F0SO,0,0.0,105.75,13,Monday
2021-12-13,Mañana,C,EB 121,0,0,0.0,0.0,13,Monday
2021-12-13,Mañana,C,EB-122,IPT18X40C0F0SO,4,52.809999999999995,5.9,13,Monday
2021-12-13,Mañana,C,EB-123,IPT18X30C0F0SO,3,35.608,6.45,13,Monday
2021-12-13,Mañana,C,EB-124,"IAT8,5X28W0F0T2-ZOO17",27,2083.52,0.0,13,Monday
2021-12-13,Mañana,C,EB-125,IAT8X27C0F0SO,14,460.6420000000001,0.0,13,Monday
2021-12-13,Mañana,C,EB-125,"IAT8X86,5C0F0SO",7,732.095,183.0,13,Monday
2021-12-13,Tarde,A,EB G1,IBT17X42C0F0SO,8,155.86,0.0,13,Monday
2021-12-13,Tarde,A,EB G2,IBT17X42C0F0SO,1,17.62,18.5,13,Monday
2021-12-13,Tarde,A,EB G2,IBT30X43C0F9S,8,148.06799999999998,0.0,13,Monday
2021-12-13,Tarde,A,EB G3,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB G4,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-17,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-18,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-026,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-029,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-032,"IAT8,5X28K0F5,5TO",5,91.62,9.75,13,Monday
2021-12-13,Tarde,A,EB-036,"IAT8,5X28W0F5,5TO",3,54.772000000000006,35.55,13,Monday
2021-12-13,Tarde,A,EB-037,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-038,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-043,"IAT8,5X28W0F5,5TO",0,0.0,42.95,13,Monday
2021-12-13,Tarde,A,EB-044,"IAT8,5X28W0F5,5TO",3,53.722,18.6,13,Monday
2021-12-13,Tarde,A,EB-045,"IAT8,5X28W0F5,5TO",4,71.346,33.2,13,Monday
2021-12-13,Tarde,A,EB-046,"IAT8,5X28W0F5,5TO",5,89.17,0.0,13,Monday
2021-12-13,Tarde,A,EB-047,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-050,"IAT8,5X28K0F5,5TO",4,71.74600000000001,15.45,13,Monday
2021-12-13,Tarde,A,EB-051,"IAT8,5X28W0F5,5TO",1,17.774,33.35,13,Monday
2021-12-13,Tarde,A,EB-052,"IAT8,5X28W0F5,5TO",5,91.17,15.2,13,Monday
2021-12-13,Tarde,A,EB-053,IBT60X85C0F13T,18,254.14200000000002,0.0,13,Monday
2021-12-13,Tarde,A,EB-070,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-071,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-072,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-073,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-074,IAT10X31B1F6SO,8,153.89000000000001,55.65,13,Monday
2021-12-13,Tarde,A,EB-075,"IAT12,3X53R0F9SO",16,251.89999999999998,38.55,13,Monday
2021-12-13,Tarde,A,EB-088,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-090,IAT8X28G0F0SO,2,32.784000000000006,14.1,13,Monday
2021-12-13,Tarde,A,EB-091,IAT8X20G0F0SO,5,57.095,0.0,13,Monday
2021-12-13,Tarde,A,EB-092,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-093,IAT8X20C0F0SO,1,11.469,8.5,13,Monday
2021-12-13,Tarde,A,EB-094,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-095,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-096,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-097,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-098,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-099,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-101,IAT8X26R1F0SO,4,60.644000000000005,0.0,13,Monday
2021-12-13,Tarde,A,EB-102,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-103,IAT8X20C0F0SO,5,59.144999999999996,6.7,13,Monday
2021-12-13,Tarde,A,EB-104,IAT8X20C0F0SO,3,35.257000000000005,8.5,13,Monday
2021-12-13,Tarde,A,EB-105,IAT8X20Y0F0SO,6,70.864,0.0,13,Monday
2021-12-13,Tarde,A,EB-106,IAT8X20R0F0SO,1,12.119,15.2,13,Monday
2021-12-13,Tarde,A,EB-107,IAT8X15C0F0SO,8,70.894,15.85,13,Monday
2021-12-13,Tarde,A,EB-108,IAT8X20Y0F0SO,6,69.364,0.0,13,Monday
2021-12-13,Tarde,A,EB-109,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-110,IAT8X30G0F0SO,0,0.0,40.2,13,Monday
2021-12-13,Tarde,A,EB-111,IAT8X28R0F0SO,2,26.334000000000003,0.0,13,Monday
2021-12-13,Tarde,A,EB-111,IAT8X30R0F0SO,6,109.78200000000001,47.0,13,Monday
2021-12-13,Tarde,A,EB-112,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-114,IAT8X30Y0F0SO,6,106.682,60.7,13,Monday
2021-12-13,Tarde,A,EB-115,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-116,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-117,"IBL24,5X52C0F0T",12,229.388,7.5,13,Monday
2021-12-13,Tarde,A,EB-118,IAT16X60HBF0SO,10,352.82000000000005,31.85,13,Monday
2021-12-13,Tarde,A,EB-119,"IAT9,5X40WRF7,5SO",10,141.57,0.0,13,Monday
2021-12-13,Tarde,A,EB-119,"IAT9,5X40WPF7,5SO",11,157.91699999999997,0.0,13,Monday
2021-12-13,Tarde,A,EB 120,HBT050X65B0F0SO,32,382.72,0.0,13,Monday
2021-12-13,Tarde,A,EB 121,0,0,0.0,0.0,13,Monday
2021-12-13,Tarde,A,EB-122,IPT35X32C0F0T,4,75.668,14.6,13,Monday
2021-12-13,Tarde,A,EB-123,IPT35X30C0F0SO,6,121.11599999999999,31.85,13,Monday
2021-12-13,Tarde,A,EB-124,"IAT8,5X28W0F0T2-ZOO17",24,1845.24,0.0,13,Monday
2021-12-13,Tarde,A,EB-125,IAT8X27C0F0SO,24,786.6720000000003,0.0,13,Monday
2021-12-13,Tarde,A,EB-125,"IAT8X86,5C0F0SO",12,1256.0200000000002,0.0,13,Monday
2021-12-13,Noche,B,EB G1,IBT17X42C0F0SO,3,60.260000000000005,109.0,13,Monday
2021-12-13,Noche,B,EB G2,IBT30X43C0F9S,10,186.01,0.0,13,Monday
2021-12-13,Noche,B,EB G3,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB G4,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-17,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-18,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-026,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-029,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-032,"IAT8,5X28K0F5,5TO",4,74.046,0.0,13,Monday
2021-12-13,Noche,B,EB-036,"IAT8,5X28W0F5,5TO",5,90.91999999999999,0.0,13,Monday
2021-12-13,Noche,B,EB-037,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-038,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-043,"IAT8,5X28W0F5,5TO",5,89.47,5.25,13,Monday
2021-12-13,Noche,B,EB-044,"IAT8,5X28W0F5,5TO",5,87.57,3.6,13,Monday
2021-12-13,Noche,B,EB-045,"IAT8,5X28W0F5,5TO",6,106.094,17.85,13,Monday
2021-12-13,Noche,B,EB-046,"IAT8,5X28W0F5,5TO",5,88.32000000000001,0.0,13,Monday
2021-12-13,Noche,B,EB-047,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-050,"IAT8,5X28K0F5,5TO",5,90.42,5.3,13,Monday
2021-12-13,Noche,B,EB-051,"IAT8,5X28W0F5,5TO",5,90.27,0.0,13,Monday
2021-12-13,Noche,B,EB-052,"IAT8,5X28W0F5,5TO",5,89.47,0.0,13,Monday
2021-12-13,Noche,B,EB-053,IBT60X85C0F13T,14,184.61599999999999,50.66,13,Monday
2021-12-13,Noche,B,EB-070,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-071,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-072,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-073,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-074,IAT10X31B1F6SO,14,264.86999999999995,0.0,13,Monday
2021-12-13,Noche,B,EB-075,"IAT12,3X53R0F9SO",18,288.3,7.5,13,Monday
2021-12-13,Noche,B,EB-088,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-090,IAT8X28G0F0SO,5,82.16000000000001,0.0,13,Monday
2021-12-13,Noche,B,EB-091,IAT8X20G0F0SO,6,69.81400000000001,0.0,13,Monday
2021-12-13,Noche,B,EB-092,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-093,IAT8X20C0F0SO,6,70.864,0.0,13,Monday
2021-12-13,Noche,B,EB-094,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-095,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-096,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-097,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-098,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-099,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-101,IAT8X26R1F0SO,4,63.644,24.150000000000002,13,Monday
2021-12-13,Noche,B,EB-102,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-103,IAT8X20C0F0SO,3,34.957,38.3,13,Monday
2021-12-13,Noche,B,EB-104,IAT8X20C0F0SO,5,59.595,10.0,13,Monday
2021-12-13,Noche,B,EB-105,IAT8X20Y0F0SO,5,60.144999999999996,0.0,13,Monday
2021-12-13,Noche,B,EB-106,IAT8X20R0F0SO,4,47.126000000000005,8.2,13,Monday
2021-12-13,Noche,B,EB-107,IAT8X15C0F0SO,10,89.13,0.0,13,Monday
2021-12-13,Noche,B,EB-108,IAT8X20Y0F0SO,6,70.164,0.0,13,Monday
2021-12-13,Noche,B,EB-109,IAT8X20C0F0SO,3,36.057,27.45,13,Monday
2021-12-13,Noche,B,EB-110,IAT8X30G0F0SO,12,224.61399999999998,13.95,13,Monday
2021-12-13,Noche,B,EB-111,IAT8X30R0F0SO,13,234.91099999999997,7.65,13,Monday
2021-12-13,Noche,B,EB-112,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-114,IAT8X30Y0F0SO,12,211.31400000000002,19.2,13,Monday
2021-12-13,Noche,B,EB-115,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-116,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-117,"IBL24,5X52C0F0T",8,185.59199999999998,4.6,13,Monday
2021-12-13,Noche,B,EB-118,IAT16X60HBF0SO,10,363.02,0.0,13,Monday
2021-12-13,Noche,B,EB-119,"IAT9,5X40WRF7,5SO",11,155.96699999999998,0.0,13,Monday
2021-12-13,Noche,B,EB-119,"IAT9,5X40WPF7,5SO",10,141.57,13.55,13,Monday
2021-12-13,Noche,B,EB 120,HBT050X65B0F0SO,32,382.72,0.0,13,Monday
2021-12-13,Noche,B,EB 121,0,0,0.0,0.0,13,Monday
2021-12-13,Noche,B,EB-122,IPT35X32C0F0T,7,124.544,0.0,13,Monday
2021-12-13,Noche,B,EB-122,IPT30X40C0F0T,4,84.71,29.2,13,Monday
2021-12-13,Noche,B,EB-123,IPT35X30C0F0SO,10,187.65999999999997,0.0,13,Monday
2021-12-13,Noche,B,EB-124,"IAT8,5X28W0F0T2-ZOO17",26,1964.76,155.7,13,Monday
2021-12-13,Noche,B,EB-125,IAT8X27C0F0SO,12,393.83600000000007,0.0,13,Monday
2021-12-13,Noche,B,EB-125,"IAT7,5X28C0F0SO",5,157.9,0.0,13,Monday
2021-12-13,Noche,B,EB-125,"IAT8X86,5C0F0SO",6,627.51,124.0,13,Monday
2021-12-14,Mañana,C,EB G1,IBT17X42C0F0SO,7,138.79000000000002,0.0,14,Tuesday
2021-12-14,Mañana,C,EB G2,IBT30X43C0F9S,11,207.356,16.8,14,Tuesday
2021-12-14,Mañana,C,EB G3,0,0,0.0,0.0,14,Tuesday
2021-12-14,Mañana,C,EB G4,0,0,0.0,0.0,14,Tuesday
2021-12-14,Mañana,C,EB-17,0,0,0.0,0.0,14,Tuesday
